venv: /home/niflheim/s215142/thesis-venv/bin/activate
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:   14 19:07:06        1.778899        0.180326
BFGS:   96 19:07:07        4.018577        0.212376
BFGS:   70 19:07:07        2.858192        0.188694
BFGS:   85 19:07:08        2.625499        0.189675
BFGS:   19 19:07:08        1.836151        0.145094
BFGS:   15 19:07:08        1.776182        0.180071
BFGS:   97 19:07:09        3.992005        0.212956
BFGS:   71 19:07:09        2.861646        0.188863
BFGS:   86 19:07:10        2.624450        0.190014
BFGS:   20 19:07:10        1.827990        0.145327
BFGS:   16 19:07:10        1.760564        0.178578
BFGS:   98 19:07:11        4.041166        0.211971
BFGS:   72 19:07:11        2.857624        0.188837
BFGS:   87 19:07:12        2.624410        0.190302
BFGS:   21 19:07:12        1.838173        0.146561
BFGS:   17 19:07:12        1.736761        0.175889
BFGS:   99 19:07:13        3.980797        0.212504
BFGS:   73 19:07:13        2.858679        0.188601
BFGS:   88 19:07:14        2.624519        0.189373
BFGS:   22 19:07:14        1.850900        0.149887
BFGS:   18 19:07:14        1.716516        0.172357
BFGS:  100 19:07:15        3.956735        0.211594
BFGS:   74 19:07:15        2.860579        0.189022
BFGS:   89 19:07:16        2.624382        0.189805
BFGS:   23 19:07:16        1.854418        0.151066
BFGS:   19 19:07:16        1.704548        0.171764
BFGS:   75 19:07:17        2.857763        0.188871
BFGS:   90 19:07:18        2.624462        0.189542
BFGS:   24 19:07:18        1.861245        0.152096
BFGS:   20 19:07:18        1.700277        0.171933
BFGS:   76 19:07:19        2.858481        0.188712
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 19:07:19       13.012343        0.258985
BFGS:    1 19:07:19       13.012099        0.258977
BFGS:    2 19:07:19       12.975926        0.257716
BFGS:    3 19:07:19       12.945176        0.256625
BFGS:    4 19:07:20       12.919273        0.255704
BFGS:   91 19:07:20        2.624446        0.189605
BFGS:    5 19:07:20       12.898248        0.254958
BFGS:    6 19:07:20       12.882579        0.254390
BFGS:    7 19:07:20       12.873019        0.254000
BFGS:    8 19:07:20       12.870050        0.253784
BFGS:    9 19:07:20       12.870145        0.253778
BFGS:   10 19:07:20       12.870422        0.253866
BFGS:   11 19:07:20       12.873349        0.254013
BFGS:   25 19:07:20        1.857571        0.151787
BFGS:   12 19:07:20       12.871702        0.253937
BFGS:   21 19:07:21        1.698884        0.171742
BFGS:   13 19:07:21       12.869452        0.253806
BFGS:   14 19:07:21       12.869068        0.253765
BFGS:   15 19:07:21       12.870093        0.253846
BFGS:   77 19:07:21        2.857822        0.189303
BFGS:   16 19:07:21       12.870678        0.253881
BFGS:   17 19:07:21       12.868437        0.253728
BFGS:   18 19:07:21       12.867146        0.253535
BFGS:   19 19:07:21       12.867305        0.253554
BFGS:   20 19:07:21       12.864841        0.253031
BFGS:   92 19:07:21        2.624471        0.189488
BFGS:   21 19:07:22       12.867558        0.252478
BFGS:   22 19:07:22       12.874931        0.251926
BFGS:   23 19:07:22       12.867667        0.252552
BFGS:   24 19:07:22       12.866648        0.253167
BFGS:   25 19:07:22       12.867787        0.252510
BFGS:   26 19:07:22       12.875024        0.251821
BFGS:   27 19:07:22       12.868490        0.252423
BFGS:   28 19:07:22       12.866442        0.253056
BFGS:   29 19:07:22       12.868867        0.252361
BFGS:   26 19:07:22        1.805581        0.147127
BFGS:   30 19:07:23       12.877215        0.251611
BFGS:   22 19:07:23        1.694689        0.170881
BFGS:   31 19:07:23       12.869122        0.252346
BFGS:   78 19:07:23        2.857325        0.189164
BFGS:   32 19:07:23       12.866594        0.253044
BFGS:   33 19:07:23       12.869326        0.252307
BFGS:   34 19:07:23       12.878099        0.251499
BFGS:   35 19:07:23       12.869554        0.252292
BFGS:   36 19:07:23       12.866826        0.253030
BFGS:   37 19:07:23       12.869762        0.252256
BFGS:   93 19:07:23        2.624472        0.189452
BFGS:   38 19:07:23       12.878981        0.251405
BFGS:   39 19:07:24       12.869995        0.252238
BFGS:   40 19:07:24       12.867047        0.253006
BFGS:   41 19:07:24       12.870570        0.253746
BFGS:   42 19:07:24       12.871457        0.253875
BFGS:   43 19:07:24       12.864524        0.253193
BFGS:   44 19:07:24       12.863392        0.252302
BFGS:   45 19:07:24       12.866869        0.251273
BFGS:   46 19:07:24       12.877166        0.250382
BFGS:   27 19:07:24        1.779900        0.145437
BFGS:   47 19:07:25       12.887838        0.251087
BFGS:   23 19:07:25        1.689349        0.170010
BFGS:   48 19:07:25       12.894171        0.251347
BFGS:   79 19:07:25        2.858355        0.188924
BFGS:   49 19:07:25       12.898971        0.251476
BFGS:   50 19:07:25       12.903121        0.251547
BFGS:   51 19:07:25       12.906998        0.251585
BFGS:   52 19:07:25       12.910734        0.251602
BFGS:   53 19:07:25       12.914323        0.251603
BFGS:   94 19:07:25        2.624439        0.189346
BFGS:   54 19:07:25       12.917673        0.251592
BFGS:   55 19:07:25       12.920613        0.251573
BFGS:   56 19:07:26       12.922940        0.251549
BFGS:   57 19:07:26       12.924482        0.251521
BFGS:   58 19:07:26       12.925189        0.251492
BFGS:   59 19:07:26       12.925297        0.251471
BFGS:   60 19:07:26       12.925391        0.251471
BFGS:   61 19:07:26       12.923543        0.251458
BFGS:   62 19:07:26       12.921743        0.251441
BFGS:   63 19:07:26       12.920371        0.251423
BFGS:   64 19:07:26       12.919419        0.251405
BFGS:   28 19:07:27        1.771453        0.146196
BFGS:   65 19:07:27       12.918809        0.251390
BFGS:   80 19:07:27        2.857561        0.189076
BFGS:   24 19:07:27        1.677697        0.167542
BFGS:   66 19:07:27       12.918464        0.251376
BFGS:   67 19:07:27       12.918319        0.251365
BFGS:   68 19:07:27       12.918320        0.251357
BFGS:   69 19:07:27       12.918425        0.251351
BFGS:   70 19:07:27       12.918598        0.251348
BFGS:   95 19:07:27        2.624313        0.189231
BFGS:   71 19:07:27       12.918809        0.251346
BFGS:   72 19:07:27       12.919029        0.251346
BFGS:   73 19:07:28       12.919230        0.251347
BFGS:   74 19:07:28       12.919381        0.251348
BFGS:   75 19:07:28       12.919444        0.251350
BFGS:   76 19:07:28       12.919347        0.251348
BFGS:   77 19:07:28       12.919289        0.251348
BFGS:   78 19:07:28       12.919489        0.251349
BFGS:   79 19:07:28       12.920135        0.251349
BFGS:   80 19:07:28       12.921024        0.251353
BFGS:   81 19:07:28       12.922144        0.251366
BFGS:   81 19:07:29        2.856385        0.189389
BFGS:   82 19:07:29       12.923493        0.251391
BFGS:   29 19:07:29        1.785416        0.147675
BFGS:   83 19:07:29       12.925025        0.251430
BFGS:   25 19:07:29        1.673084        0.166230
BFGS:   84 19:07:29       12.926662        0.251485
BFGS:   85 19:07:29       12.928302        0.251555
BFGS:   86 19:07:29       12.929823        0.251637
BFGS:   87 19:07:29       12.931075        0.251725
BFGS:   96 19:07:29        2.623847        0.189094
BFGS:   88 19:07:29       12.931897        0.251809
BFGS:   89 19:07:29       12.932167        0.251877
BFGS:   90 19:07:29       12.931965        0.251912
BFGS:   91 19:07:30       12.932041        0.251902
BFGS:   92 19:07:30       12.931047        0.251944
BFGS:   93 19:07:30       12.926005        0.252055
BFGS:   94 19:07:30       12.922613        0.252103
BFGS:   95 19:07:30       12.923350        0.252086
BFGS:   96 19:07:30       12.923569        0.252153
BFGS:   97 19:07:30       12.925104        0.251615
BFGS:   98 19:07:30       12.933834        0.251505
BFGS:   82 19:07:30        2.856286        0.189527
BFGS:   99 19:07:31       12.948715        0.251947
BFGS:   30 19:07:31        1.794778        0.148782
BFGS:  100 19:07:31       12.963978        0.252296
BFGS:   26 19:07:31        1.671302        0.166160
BFGS:   97 19:07:31        2.622474        0.189061
BFGS:   83 19:07:32        2.856299        0.189949
BFGS:   31 19:07:33        1.800054        0.149488
BFGS:   27 19:07:33        1.670032        0.166630
BFGS:   98 19:07:33        2.618854        0.189513
BFGS:   84 19:07:34        2.862151        0.189856
BFGS:   32 19:07:35        1.809058        0.150868
BFGS:   28 19:07:35        1.670346        0.167009
BFGS:   99 19:07:35        2.612011        0.191085
BFGS:   85 19:07:36        2.867065        0.189395
BFGS:   33 19:07:37        1.818556        0.152804
BFGS:  100 19:07:37        2.606345        0.192964
BFGS:   29 19:07:37        1.668838        0.167046
BFGS:   86 19:07:38        2.883350        0.187541
BFGS:   34 19:07:39        1.818678        0.154342
BFGS:   30 19:07:39        1.657474        0.166590
BFGS:   87 19:07:40        2.876918        0.188057
BFGS:   35 19:07:41        1.794105        0.153418
BFGS:   31 19:07:41        1.647060        0.165051
BFGS:   88 19:07:42        2.867559        0.188716
BFGS:   36 19:07:43        1.747532        0.149700
BFGS:   32 19:07:43        1.639780        0.162299
BFGS:   89 19:07:44        2.873832        0.188265
BFGS:   37 19:07:45        1.739135        0.148691
BFGS:   33 19:07:45        1.640549        0.161737
BFGS:   90 19:07:46        2.875941        0.188103
BFGS:   38 19:07:47        1.728816        0.147272
BFGS:   34 19:07:47        1.640704        0.161617
BFGS:   91 19:07:48        2.871908        0.188423
BFGS:   39 19:07:49        1.729950        0.147541
BFGS:   35 19:07:49        1.640904        0.161548
BFGS:   92 19:07:50        2.873332        0.188314
BFGS:   40 19:07:51        1.745919        0.152637
BFGS:   36 19:07:51        1.640386        0.161366
BFGS:   93 19:07:52        2.874619        0.188222
BFGS:   41 19:07:53        1.747339        0.154999
BFGS:   37 19:07:53        1.638193        0.160766
BFGS:   94 19:07:54        2.872544        0.188365
BFGS:   42 19:07:55        1.735889        0.155765
BFGS:   38 19:07:55        1.633220        0.159593
BFGS:   95 19:07:55        2.872835        0.188340
BFGS:   43 19:07:57        1.724207        0.154433
BFGS:   96 19:07:57        2.877694        0.187884
BFGS:   39 19:07:57        1.626016        0.157610
BFGS:   97 19:07:59        2.874845        0.188138
BFGS:   44 19:07:59        1.719073        0.153627
BFGS:   40 19:07:59        1.621426        0.156581
BFGS:   98 19:08:01        2.872809        0.188300
BFGS:   45 19:08:01        1.711742        0.152377
BFGS:   41 19:08:01        1.620503        0.156324
BFGS:   99 19:08:03        2.874735        0.188145
BFGS:   46 19:08:03        1.707475        0.151760
BFGS:   42 19:08:04        1.619992        0.156352
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 19:08:05        0.956043        0.121545
BFGS:  100 19:08:05        2.874772        0.188142
BFGS:   47 19:08:06        1.691528        0.149824
BFGS:   43 19:08:06        1.615534        0.156329
BFGS:    1 19:08:07        0.955954        0.121576
BFGS:   48 19:08:08        1.678846        0.148936
BFGS:   44 19:08:08        1.611790        0.155724
BFGS:    2 19:08:09        0.985949        0.127075
BFGS:   49 19:08:10        1.677715        0.149514
BFGS:   45 19:08:10        1.602287        0.152407
BFGS:    3 19:08:11        0.983845        0.126923
BFGS:   50 19:08:12        1.681869        0.151634
BFGS:   46 19:08:12        1.601114        0.151157
BFGS:    4 19:08:14        0.974361        0.126174
BFGS:   51 19:08:14        1.695232        0.154447
BFGS:   47 19:08:14        1.601844        0.150170
BFGS:    5 19:08:16        0.967328        0.125526
BFGS:   48 19:08:16        1.601499        0.150366
BFGS:   52 19:08:16        1.692478        0.154017
BFGS:   49 19:08:18        1.599666        0.151413
BFGS:   53 19:08:18        1.689348        0.153399
BFGS:    6 19:08:18        0.960623        0.124608
BFGS:   50 19:08:20        1.597618        0.151099
BFGS:   54 19:08:20        1.689843        0.153582
BFGS:    7 19:08:20        0.966778        0.124366
BFGS:   51 19:08:22        1.584262        0.144448
BFGS:   55 19:08:22        1.693103        0.154621
BFGS:    8 19:08:22        0.985975        0.125073
BFGS:   56 19:08:24        1.694604        0.155190
BFGS:   52 19:08:24        1.581934        0.142920
BFGS:    9 19:08:24        0.997515        0.125760
BFGS:   57 19:08:26        1.697629        0.156053
BFGS:   53 19:08:26        1.581753        0.142178
BFGS:   10 19:08:27        1.000628        0.126055
BFGS:   58 19:08:28        1.695222        0.155091
BFGS:   54 19:08:28        1.581535        0.142377
BFGS:   11 19:08:29        1.004654        0.126505
BFGS:   59 19:08:30        1.689230        0.153626
BFGS:   55 19:08:30        1.580181        0.143629
BFGS:   12 19:08:31        1.008886        0.127027
BFGS:   60 19:08:32        1.686609        0.153202
BFGS:   56 19:08:32        1.578573        0.143230
BFGS:   13 19:08:33        1.013645        0.127812
BFGS:   61 19:08:34        1.682785        0.152562
BFGS:   57 19:08:34        1.570727        0.136548
BFGS:   14 19:08:35        1.011390        0.128544
BFGS:   58 19:08:36        1.570424        0.136664
BFGS:   62 19:08:36        1.681338        0.152303
BFGS:   15 19:08:37        1.001502        0.129003
BFGS:   59 19:08:38        1.570844        0.136897
BFGS:   63 19:08:38        1.676812        0.151049
BFGS:   16 19:08:40        0.992161        0.128540
BFGS:   60 19:08:40        1.570390        0.136718
BFGS:   64 19:08:40        1.676560        0.149667
BFGS:   17 19:08:42        0.987452        0.127982
BFGS:   61 19:08:42        1.569985        0.136506
BFGS:   65 19:08:42        1.677577        0.149141
BFGS:   18 19:08:44        0.984221        0.127514
BFGS:   62 19:08:44        1.569857        0.136474
BFGS:   66 19:08:45        1.683331        0.149713
BFGS:   19 19:08:46        0.979509        0.126816
BFGS:   63 19:08:47        1.563904        0.135040
BFGS:   67 19:08:47        1.683490        0.150337
BFGS:   20 19:08:48        0.972453        0.125873
BFGS:   64 19:08:49        1.561404        0.134852
BFGS:   68 19:08:49        1.686246        0.150811
BFGS:   21 19:08:51        0.962777        0.124834
BFGS:   65 19:08:51        1.557692        0.134359
BFGS:   69 19:08:51        1.683232        0.150227
BFGS:   66 19:08:53        1.557291        0.135166
BFGS:   70 19:08:53        1.683709        0.150342
BFGS:   22 19:08:53        0.955556        0.124498
BFGS:   67 19:08:55        1.557271        0.134941
BFGS:   71 19:08:55        1.682535        0.150058
